ET,AEFUEL,FINJ_MULT,KAMRF1,LAMBSE1,PWOFF,ISCDTY,ISCTMR,EGRFLO,SAF,SAFTOT,IEGO1,BP,MPG_MODE,RPM,VSS,AD_CHANNEL_VCAL,AD_CHANNEL_TAR,AD_CHANNEL_BAT,AD_CHANNEL_OCC,AD_CHANNEL_TP,AD_CHANNEL_ACT,AD_CHANNEL_ECT,AD_CHANNEL_NDS,AD_CHANNEL_IEGO,28C,28D,28E,ACT,ECT,ATMR1,ATMR2,ATMR3,APT,RATCH,TAR,TP_REL,VBAT,LOAD_FUEL,LOAD_VE,MAP,VE,OLFLG,WOTFLG,0x93,0xA3,0x26,0xBD,0xDC,0x2C4,0x1DE,0xB7,0x40,0x1A,0x3C,0x21C,0x9C,0x15C,LTFT1,LTFT2,STFT1,STFT2,HP,TQ,IMPG,MPG,DIST,INJDC1,INJDC2,GEAR,AFR_Error,Marker
68.338,0,1.3125,1,0.905919471,273,27.78930726,0,0,2.25,1.5,1019,29.875,4,695,0,512,343,438,1,226,339,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.9375,0.5390625,0.546875,16.375,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,3113,38,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.377,0,1.28125,1,0.905919471,266,27.78930726,0,0,1.5,1.5,1018,29.875,4,717,0,512,343,439,1,226,339,525,0,1018,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.9375,0.5390625,0.5390625,16.25,0,12,0,132,11,54,43,26,0,0,56,64,168,146,14464,3240,31,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.416,0,1.3125,1,0.905919471,273,27.78930726,0,0,1.5,1.5,1019,29.875,4,725,0,512,343,434,1,226,339,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,12,0.5390625,0.5390625,16.25,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,3271,29,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.458,0,1.3125,1,0.905919471,273,27.78930726,0,0,2,1.75,1019,29.875,4,684,0,512,343,433,1,226,339,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,12,0.5390625,0.5390625,16.25,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,3271,29,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.498,0,1.3125,1,0.905919471,273,27.78930726,0,0,2,1.75,1019,29.875,4,684,0,512,343,433,1,226,339,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.9375,0.5390625,0.546875,16.375,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,3048,47,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.537,0,1.34375,1,0.904717548,280,27.78930726,0,0,2.5,2.5,1018,29.875,4,650,0,512,343,425,1,226,339,525,0,1018,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.8125,0.546875,0.5546875,16.375,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,2891,74,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.577,0,1.34375,1,0.903545673,280,27.78930726,0,0,4.5,4,1019,29.875,4,646,0,512,343,426,1,226,339,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.6875,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,2910,78,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.617,0,1.34375,1,0.903545673,280,27.78930726,0,0,4.5,4,1019,29.875,4,646,0,512,343,426,1,226,339,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.6875,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,2807,98,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.657,0,1.34375,1,0.903545673,280,27.78930726,0,0,4.5,4,1019,29.875,4,646,0,512,343,426,1,226,339,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.6875,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,26,0,0,56,64,168,146,14464,2807,98,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.697,0,1.34375,1,0.903545673,280,27.78930726,0,0,4.25,4.25,1019,29.875,4,621,0,512,345,426,1,226,338,525,0,1019,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.625,0.5625,0.5625,17,0,12,0,132,11,54,43,26,0,0,56,64,168,204,14464,3099,61,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.737,0,1.34375,1,0.90234375,280,27.96630922,0,0,4,4,1018,29.875,4,667,0,512,343,439,1,226,338,525,0,1018,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.625,0.5625,0.5625,17,0,12,0,132,10,54,43,26,0,0,56,64,168,204,14464,3150,54,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.777,0,1.3125,1,0.90234375,273,27.96630922,0,0,3.25,3.25,1018,29.875,4,676,0,512,343,439,1,226,338,525,0,1018,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.8125,0.5625,0.5625,17,0,12,0,132,10,54,43,26,0,0,56,64,168,204,14464,3150,54,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.816,0,1.3125,1,0.90234375,273,27.96630922,0,0,3.25,3.25,1018,29.875,4,676,0,512,343,439,1,226,338,525,0,1018,0,0,0,88,124,120,0,120,255,1.10459433,0,1.10459433,11.8125,0.5625,0.5625,16.875,0,12,0,132,10,54,43,27,0,0,56,64,168,204,14464,3298,35,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.856,0,1.3125,1,0.90234375,273,27.96630922,0,0,3,3,1019,29.875,4,703,0,512,343,437,1,226,338,525,0,1019,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5625,16.875,0,12,0,132,10,54,43,27,0,0,56,64,168,204,14464,3220,42,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.896,0,1.3125,1,0.90234375,273,27.96630922,0,0,2.25,2.25,1019,29.875,4,691,0,512,343,428,1,226,338,525,0,1019,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.5625,0.5625,16.875,0,12,0,132,10,54,43,27,0,0,56,64,168,204,14464,3220,42,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.936,0,1.28125,1,0.903545673,266,27.96630922,0,0,1.5,1.5,1018,29.875,4,716,0,512,315,439,1,226,338,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.5625,0.5625,16.875,0,12,0,132,10,54,43,27,0,0,56,64,168,204,14464,3220,42,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
68.976,0,1.28125,1,0.903545673,266,27.96630922,0,0,1.5,1.5,1018,29.875,4,716,0,512,315,439,1,226,338,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,204,14464,3328,32,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.016,0,1.3125,1,0.903545673,273,27.96630922,0,0,1.75,1.75,1019,29.875,4,688,0,512,341,435,1,226,338,525,0,1019,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.75,0,12,0,132,10,54,43,27,0,0,56,64,168,204,14464,3155,44,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.056,0,1.34375,1,0.903545673,280,27.84729066,0,0,1.75,2,1018,29.875,4,690,0,512,343,425,1,226,338,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.8125,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3167,42,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.096,0,1.34375,1,0.903545673,280,27.84729066,0,0,1.75,2,1018,29.875,4,690,0,512,343,425,1,226,338,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3081,54,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.136,0,1.3125,1,0.903545673,273,27.84729066,0,0,2,2.5,1018,29.875,4,676,0,512,333,439,1,226,338,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3081,54,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.176,0,1.28125,1,0.903545673,266,27.84729066,0,0,3.25,2.75,1018,29.875,4,677,0,512,343,439,1,226,338,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.75,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3102,53,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.216,0,1.3125,1,0.903545673,273,27.84729066,0,0,2.75,3.25,1018,29.875,4,689,0,512,347,437,1,226,338,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.75,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3177,43,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.256,0,1.3125,1,0.903545673,273,27.84729066,0,0,2,2,1018,29.875,4,711,0,512,343,438,1,226,338,524,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.75,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3177,43,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.296,0,1.3125,1,0.903545673,273,27.84729066,0,0,2,2,1018,29.875,4,711,0,512,343,438,1,226,338,524,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3286,33,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.336,0,1.3125,1,0.903545673,273,27.84729066,0,0,2,2,1018,29.875,4,711,0,512,343,438,1,226,338,524,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3146,46,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.376,0,1.28125,1,0.903545673,266,27.84729066,0,0,2,2,1018,29.875,4,685,0,512,343,439,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3146,46,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.416,0,1.28125,1,0.903545673,266,27.84729066,0,0,1.75,1.75,1018,29.875,4,698,0,512,343,439,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,27,0,0,56,64,168,165,14464,3215,37,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.456,0,1.3125,1,0.904717548,273,27.73132386,0,0,1.75,2,1019,29.875,4,688,0,512,343,439,1,226,337,525,0,1019,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.5,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3130,44,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.498,0,1.3125,1,0.904717548,273,27.73132386,0,0,1.75,2,1019,29.875,4,688,0,512,343,439,1,226,337,525,0,1019,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.5,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3130,44,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.538,0,1.28125,1,0.903545673,266,27.73132386,0,0,2.5,2.5,1018,29.875,4,676,0,512,343,439,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.625,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3081,54,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.578,0,1.28125,1,0.903545673,266,27.73132386,0,0,2.75,2.75,1018,29.875,4,679,0,512,343,439,1,226,337,524,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.75,0,12,0,132,10,54,43,27,0,0,56,64,168,127,14464,3099,51,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.617,0,1.3125,1,0.903545673,273,27.73132386,0,0,2.75,2.75,1018,29.875,4,708,0,512,339,426,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.5,0,12,0,132,10,54,43,27,0,0,56,64,168,127,14464,3257,34,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.656,0,1.3125,1,0.903545673,273,27.73132386,0,0,2.75,2.75,1018,29.875,4,708,0,512,339,426,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.546875,0.5546875,16.5,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3289,32,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.695,0,1.3125,1,0.903545673,273,27.73132386,0,0,2.75,2.75,1018,29.875,4,708,0,512,339,426,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.546875,0.5546875,16.5,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3289,32,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.735,0,1.28125,1,0.904717548,266,27.73132386,0,0,1.75,1.75,1018,29.875,4,714,0,512,343,439,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.9375,0.546875,0.5546875,16.5,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3289,32,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.774,0,1.28125,1,0.904717548,266,27.73132386,0,0,1.5,1.5,1018,29.875,4,716,0,512,345,439,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,54,43,27,0,0,56,64,168,127,14464,3300,32,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.814,0,1.3125,1,0.904717548,273,27.73132386,1,0,1.5,1.5,1018,29.875,4,689,0,512,347,438,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3105,43,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.854,0,1.3125,1,0.904717548,273,27.73132386,1,0,1.5,1.5,1018,29.875,4,689,0,512,347,438,1,226,337,525,0,1018,0,0,0,88,124,121,0,121,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,11,54,43,27,0,0,56,64,168,127,14464,3105,43,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.894,0,1.28125,1,0.904717548,266,27.6702887,0,0,2.25,2.25,1018,29.875,4,698,0,512,347,439,1,226,337,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3175,37,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.933,0,1.3125,1,0.904717548,273,27.6702887,0,0,2.75,2.75,1019,29.875,4,675,0,512,331,433,1,226,337,525,0,1019,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3050,54,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
69.973,0,1.3125,1,0.904717548,273,27.6702887,0,0,2.75,2.75,1019,29.875,4,675,0,512,331,433,1,226,337,525,0,1019,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3164,37,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.013,0,1.3125,1,0.904717548,273,27.6702887,0,0,2.5,2.5,1019,29.875,4,697,0,512,341,429,1,226,337,525,0,1019,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3164,37,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.053,0,1.28125,1,0.904717548,266,27.6702887,0,0,2,2,1018,29.875,4,701,0,512,315,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.546875,0.5546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3164,37,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.093,0,1.28125,1,0.904717548,266,27.6702887,0,0,2,2,1018,29.875,4,701,0,512,315,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.546875,0.5546875,16.5,0,12,0,132,11,54,43,28,0,0,56,64,168,107,14464,3221,36,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.132,0,1.3125,1,0.904717548,273,27.6702887,0,0,1.75,1.75,1019,29.875,4,724,0,512,333,438,1,226,336,525,0,1019,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3302,30,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.172,0,1.3125,1,0.904717548,273,27.6702887,0,0,1.5,1.5,1018,29.875,4,721,0,512,347,426,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3302,30,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.212,0,1.3125,1,0.904717548,273,27.58483948,0,0,2,2.25,1018,29.875,4,710,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,107,14464,3302,30,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.252,0,1.3125,1,0.904717548,273,27.58483948,0,0,2,2.25,1018,29.875,4,710,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3249,33,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.292,0,1.28125,1,0.904717548,266,27.58483948,0,0,2,2,1019,29.875,4,694,0,512,343,439,1,226,336,525,0,1019,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3143,39,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.332,0,1.28125,1,0.904717548,266,27.58483948,0,0,2,2,1019,29.875,4,694,0,512,343,439,1,226,336,525,0,1019,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3100,45,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.372,0,1.3125,1,0.904717548,273,27.58483948,0,0,1.5,1.75,1018,29.875,4,687,0,512,347,438,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.5,0,12,0,132,11,54,43,28,0,0,56,64,168,79,14464,3100,45,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.412,0,1.28125,1,0.904717548,266,27.58483948,0,0,2,2,1018,29.875,4,711,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3252,33,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.452,0,1.3125,1,0.904717548,273,27.58483948,0,0,2,1.75,1018,29.875,4,702,0,512,339,432,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3177,36,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.492,0,1.3125,1,0.904717548,273,27.58483948,0,0,2,1.75,1018,29.875,4,702,0,512,339,432,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3177,36,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.532,0,1.3125,1,0.904717548,273,27.58483948,0,0,1.75,1.75,1018,29.875,4,688,0,512,343,438,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.8125,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3177,36,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.572,0,1.3125,1,0.904717548,273,27.58483948,0,0,1.75,1.75,1018,29.875,4,688,0,512,343,438,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.8125,0.546875,0.546875,16.375,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3108,44,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.612,0,1.3125,1,0.904717548,273,27.58483948,0,0,2,2,1018,29.875,4,671,0,512,343,438,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.546875,0.5546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3019,58,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.652,0,1.28125,1,0.903545673,266,27.58483948,0,0,3.5,3.5,1018,29.875,4,648,0,512,335,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.75,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,2926,76,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.692,0,1.28125,1,0.903545673,266,27.58483948,0,0,3.75,3.75,1018,29.875,4,678,0,512,335,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3099,52,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.732,0,1.28125,1,0.903545673,266,27.58483948,0,0,3.75,3.75,1018,29.875,4,678,0,512,335,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,54,43,28,0,0,56,64,168,79,14464,3099,52,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.772,0,1.3125,1,0.903545673,273,27.52380433,0,0,2.75,3.25,1018,29.875,4,687,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.75,0,12,0,132,11,54,43,28,0,0,56,64,168,59,14464,3159,45,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.812,0,1.28125,1,0.903545673,266,27.52380433,1,0,1.75,1.75,1018,29.875,4,716,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,122,0,122,255,1.10459433,0,1.10459433,12,0.5546875,0.546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,59,14464,3314,32,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.852,0,1.28125,1,0.904717548,266,27.52380433,0,0,1.5,1.5,1018,29.875,4,712,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,123,0,123,255,1.10459433,0,1.10459433,12,0.5546875,0.546875,16.5,0,12,0,132,10,54,43,28,0,0,56,64,168,59,14464,3314,32,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.892,0,1.28125,1,0.904717548,266,27.52380433,0,0,1.5,1.5,1018,29.875,4,712,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,123,0,123,255,1.10459433,0,1.10459433,11.9375,0.546875,0.5546875,16.5,0,12,0,132,10,54,43,29,0,0,56,64,168,59,14464,3269,39,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.932,0,1.28125,1,0.904717548,266,27.52380433,0,0,1.5,1.5,1018,29.875,4,712,0,512,343,439,1,226,336,525,0,1018,0,0,0,88,124,123,0,123,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.5,0,12,0,132,11,54,43,29,0,0,56,64,168,59,14464,3262,32,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
70.972,0,1.28125,1,0.904717548,266,27.52380433,0,0,1.75,1.75,1018,29.875,4,714,0,512,339,439,1,226,335,525,0,1018,0,0,0,88,124,123,0,123,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.5,0,12,0,132,11,54,43,29,0,0,56,64,168,59,14464,3262,32,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
71.012,0,1.28125,1,0.904717548,266,27.52380433,0,0,2,2,1018,29.875,4,700,0,512,343,439,1,226,335,524,0,1018,0,0,0,88,124,123,0,123,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.375,0,12,0,132,10,54,43,29,0,0,56,64,168,59,14464,3203,36,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
